##D:\ROMs
0xDD10BC7E,0xF900B351,0x50,0x00c00000,0x12,V8: SECOND OFFENSE,D:\ROMs\vigilante 8 - 2nd offence (e) [!].zip
0x151F79F4,0x8EEDC8E5,0x50,0x00800000,0x0b,VIGILANTE 8,D:\ROMs\vigilante 8 (e) [!].zip
0xEA71056A,0xE4214847,0x45,0x00800000,0x0b,VIGILANTE 8,D:\ROMs\vigilante 8 (u) [!].zip
0x3DF17480,0x193DED5A,0x50,0x01400000,0x14,Donald Duck Quack At,D:\ROMs\Donald Duck - Quack Attack (E) [!].zip
0x147E0EDB,0x36C5B12C,0x4a,0x02000000,0x0a,EVANGELION,D:\ROMs\Evangelion.zip
0xA273AB56,0xDA33DB9A,0x45,0x00800000,0x0a,DUKE NUKEM,D:\ROMs\Duke Nukem 64 (U) [!].zip
0x396F5ADD,0x6693ECA7,0x45,0x02000000,0x0d,WCW BACKSTAGE,D:\ROMs\WCW Backstage Assault (U) [!].zip
0xE13AE2DC,0x4FB65CE8,0x4a,0x01000000,0x06,Eltail,D:\ROMs\Eltale Monsters (J) [!].zip
0x02B1538F,0xC94B88D0,0x45,0x00800000,0x14,Elmo's Number Journe,D:\ROMs\Elmo's Number Journey (U) [!].zip
0x769D4D13,0xDA233FFE,0x45,0x00400000,0x0b,DR.MARIO 64,D:\ROMs\Dr. Mario(PAL).zip
0xD8059804,0x92739B11,0x4a,0x01000000,0x13,ÄÞ×´ÓÝ3 ÉËÞÀÉÏÁSOS!,D:\ROMs\Doraemon 3 - Nobi Dai no Machi SOS! (J) [f1] (PAL-NTSC).zip
0xB6306E99,0xB63ED2B2,0x4a,0x00c00000,0x11,ÄÞ×´ÓÝ2 Ë¶ØÉ¼ÝÃÞÝ,D:\ROMs\Doraemon 2 - Hikari no Shinden (J) [!].zip
0xBD636D6A,0x5D1F54BA,0x45,0x00c00000,0x0c,World Cup 98,D:\ROMs\world cup 98 (u) [!].zip
0xAC062778,0xDFADFCB8,0x50,0x01000000,0x12,WORLD DRIVER CHAMP,D:\ROMs\world driver championship (e) [!].zip
0xA83E101A,0xE937B69D,0x45,0x00800000,0x06,Doom64,D:\ROMs\Doom 64 (U) [!].zip
0x3B941695,0xF90A5EEB,0x50,0x02000000,0x05,TWINE,D:\ROMs\World is Not Enough, The (E) [!].zip
0xD614E5BF,0xA76DBCC1,0x50,0x01000000,0x06,TARZAN,D:\ROMs\Disney's_Tarzan_(Euro).zip
0x4E4B0640,0x1B49BCFB,0x45,0x02000000,0x0c,WWF No Mercy,D:\ROMs\WWF No Mercy (U) [!].zip
0xE402430D,0xD2FCFC9D,0x45,0x00c00000,0x11,Diddy Kong Racing,D:\ROMs\Diddy_Kong_Racing_(USA).zip
0x2337D8E8,0x6B8E7CEC,0x45,0x01000000,0x0b,YOSHI STORY,D:\ROMs\Yoshi's Story (U) [!].zip
0xF5363349,0xDBF9D21B,0x45,0x00c00000,0x0a,DeadlyArts,D:\ROMs\Deadly Arts.zip
0xEC417312,0xEB31DE5F,0x4a,0x02000000,0x12,THE MASK OF MUJURA,D:\ROMs\Zelda no Densetsu 2 - Mujura no Kamen (J) [!].zip
0x5354631C,0x03A2DEF0,0x45,0x02000000,0x13,ZELDA MAJORA'S MASK,D:\ROMs\Zelda, The Legend of - Majoras Mask (U).zip
0x85C18B16,0xDF9622AF,0x4a,0x01000000,0x0b,64 µµ½ÞÓ³ 2,D:\ROMs\64_Ohzumou_2_Bottom_Up_(JAP).zip
0x1FBAF161,0x2C1C54F1,0x41,0x01000000,0x11,1080 SNOWBOARDING,D:\ROMs\1080 Snowboarding (JU) [!].zip
0x35F53383,0x0C8D0AE4,0x41,0x01000000,0x11,1080 SNOWBOARDING,D:\ROMs\1080 Snowboarding (NTSC).zip
0x2B38AEC0,0x6350B810,0x46,0x00c00000,0x0c,A Bug's Life,D:\ROMs\A Bug's Life (F) [!].zip
0xA4A52B58,0x23759841,0x45,0x00800000,0x09,DARK RIFT,D:\ROMs\Dark_Rift_(USA).zip
0x95286EB4,0xB76AD58F,0x45,0x02000000,0x0f,Command&Conquer,D:\ROMs\Command & Conquer (U) [!].zip
0x1FBAF161,0x2C1C54F1,0x41,0x01000000,0x11,1080 SNOWBOARDING,D:\ROMs\1080.zip
0xFA5A3DFF,0xB4C9CDB9,0x45,0x01000000,0x0e,Clayfighter SC,D:\ROMs\Clay Fighter - Sculptor's Cut (U) .zip
0xDFF227D9,0x0D4D8169,0x44,0x00c00000,0x0c,A Bug's Life,D:\ROMs\A Bug's Life (G) [!].zip
0x95081A8B,0x49DFE4FA,0x45,0x00140000,0x0d,CD64 SIMMtest,D:\ROMs\CD64 Memory Test (PD).zip
0x82DC04FD,0xCF2D82F4,0x45,0x00c00000,0x0c,A Bug's Life,D:\ROMs\A Bug's Life (U) [!].zip
0xF03C24CA,0xC5237BCC,0x45,0x00c00000,0x0e,CLAYFIGHTER 63,D:\ROMs\Clay Fighter 63 1-3 (U) .zip
0x1B598BF1,0xECA29B45,0x45,0x00800000,0x14,AERO FIGHTERS ASSAUL,D:\ROMs\Aerofighters_Assault_(USA).zip
0xF35D5F95,0x8AFE3D69,0x45,0x00c00000,0x0b,CASTLEVANIA,D:\ROMs\Castlevania (U) [!].zip
0xD83045C8,0xF29D3A36,0x50,0x00800000,0x09,AEROGAUGE,D:\ROMs\Aerogauge (Euro).zip
0xAB5E61C8,0xA2FA7596,0x45,0x00800000,0x0c,PENNY RACERS,D:\ROMs\AGS-PENR.zip
0xE328B4FA,0x004A28E1,0x50,0x00800000,0x10,Bust A Move 3 DX,D:\ROMs\Bust 'A' Move 3 (Euro).zip
0x8CC182A6,0xC2D0CAB0,0x4a,0x00800000,0x08,AI¼®³·Þ3,D:\ROMs\AI Shogi 3 (J) [!].zip
0xFB3C48D0,0x8D28F69F,0x50,0x00800000,0x0f,CHARLIE BLAST'S,D:\ROMs\Charlie Blast's Territory (E) .zip
0xE6A95A4F,0xBAD2EA23,0x45,0x02000000,0x10,AIDYN_CHRONICLES,D:\ROMs\AIDYN CHRONICLES - THE FIRST MAGE.zip
0xD5B2339C,0xCABCCAED,0x50,0x00c00000,0x0b,BUCK BUMBLE,D:\ROMs\Buck Bumble (E).zip
0x27C425D0,0x8C2D99C1,0x50,0x00800000,0x0e,AIR BOARDER 64,D:\ROMs\Air Boarder 64.zip
0xD72FD14D,0x1FED32C4,0x45,0x01000000,0x11,Bottom of the 9th,D:\ROMs\Bottom of the 9th (U) .zip
0x27C425D0,0x8C2D99C1,0x50,0x00800000,0x0e,AIR BOARDER 64,D:\ROMs\Airboarder 64 (E) [!].zip
0x5A160336,0xBC7B37B0,0x50,0x00800000,0x0c,BOMBERMAN64E,D:\ROMs\Bomberman 64 (E) .zip
0xDFD784AD,0xAE426603,0x50,0x00800000,0x13,ALL STAR TENNIS '99,D:\ROMs\All Star Tennis 99 (E).zip
0xB088FBB4,0x441E4B1D,0x50,0x00800000,0x0e,BASS HUNTER 64,D:\ROMs\Bass Hunter 64 (E) .zip
0xBD8E206D,0x98C35E1C,0x4a,0x01000000,0x0e,DOUBUTSUNOMORI,D:\ROMs\z64c-dobunomo.zip
0x1E22CF2E,0x42AAC813,0x45,0x00c00000,0x10,BRUNSWICKBOWLING,D:\ROMs\Brunswick_Circuit_Pro_Bowling_(USA).zip
0x0553AE9D,0xEAD8E0C1,0x45,0x00c00000,0x13,XENAWARRIORPRINCESS,D:\ROMs\Xena Warrior Princess - Talisman of Fate (U) [!].zip
0xD571C883,0x822D3FCF,0x50,0x01000000,0x13,BLUES BROTHERS 2000,D:\ROMs\Blues Brothers 2000 (E) [!].zip
0x2D21C57B,0x8FE4C58C,0x50,0x00c00000,0x09,WORMS N64,D:\ROMs\Worms_Armageddon_(Euro).zip
0xA1B64A61,0xD014940B,0x50,0x01000000,0x14,Beetle Adventure Rac,D:\ROMs\Beetle Adventure Racing! (E) [!].zip
0x308DFEC8,0xCE2EB5F6,0x45,0x01000000,0x12,WORLD DRIVER CHAMP,D:\ROMs\World Driver Championship (U) [!].zip
0xC2E9AA9A,0x475D70AA,0x45,0x02000000,0x0b,BANJO TOOIE,D:\ROMs\Banjo-Tooie (U).zip
0xE43C9765,0x05B1C1BE,0x4a,0x00800000,0x11,Wonder Project J2,D:\ROMs\Wonder Project 2(U).zip
0x91691C3D,0xF4AC5B4D,0x4a,0x00c00000,0x11,BEASTWARSMETALS64,D:\ROMs\Beast Wars Metals (J) [!].zip
0xED98957E,0x8242DCAC,0x45,0x01000000,0x08,WIN BACK,D:\ROMs\WinBack - Covert Operations (U) [!].zip
0xA4BF9306,0xBF0CDFD1,0x45,0x01000000,0x0d,Banjo-Kazooie,D:\ROMs\Banjo-Kazooie (U) [!].zip
0x0CEBC4C7,0x0C9CE932,0x4a,0x00800000,0x0d,WILD CHOPPERS,D:\ROMs\Wild Choppers (J) [!].zip
0x75A4E247,0x6008963D,0x45,0x00800000,0x0c,BATTLETANXGA,D:\ROMs\Battle_Tanx_2_Global_Assault_(USA).zip
0xE896092B,0xDC244D4E,0x45,0x00400000,0x10,WHEEL OF FORTUNE,D:\ROMs\Wheel of Fortune (U) [!].zip
0x733FCCB1,0x444892F9,0x50,0x01000000,0x0d,Banjo-Kazooie,D:\ROMs\Banjo-Kazooie (E) [!].zip
0xDEE596AB,0xAF3B7AE7,0x45,0x01000000,0x12,WCW / nWo  REVENGE,D:\ROMs\WCW-nWo Revenge (U) [!].zip
0x09D53E16,0x3AB268B9,0x45,0x00c00000,0x11,PIAZZA STRIKEZONE,D:\ROMs\Mike_Piazza_Strike_Zone_(USA).zip
0x71BE60B9,0x1DDBFB3C,0x45,0x00c00000,0x14,WCWvs.NWO:World Tour,D:\ROMs\WCW vs. nWo - World Tour (U) (V1.1) [!].zip
0x7C3829D9,0x6E8247CE,0x45,0x02000000,0x0b,MarioParty3,D:\ROMs\Mario Party 3 (U) [!].zip
0x33BE8CD6,0xEC186912,0x45,0x01000000,0x0a,WCW MAYHEM,D:\ROMs\WCW Mayhem (U) [!].zip
0x7DE11F53,0x74872F9D,0x45,0x00800000,0x0c,WAVE RACE 64,D:\ROMs\WAVERUS.zip
0xDED0DD9A,0xE78225A7,0x50,0x02000000,0x0e,MICKEY USA PAL,D:\ROMs\Mickey's Speedway USA (E) [!].zip
0x492F4B61,0x04E5146A,0x45,0x00800000,0x0c,WAVE RACE 64,D:\ROMs\Wave Race 64 (U) (V1.1) [!].zip
0x664BA3D4,0x678A80B7,0x45,0x01800000,0x0b,MarioGolf64,D:\ROMs\Mario Golf (U) [!].zip
0x8066D58A,0xC3DECAC1,0x45,0x01000000,0x14,Waialae Country Club,D:\ROMs\Waialae_Country_Club_Golf_(USA).zip
0x2FDAA221,0xA588A7CE,0x50,0x00800000,0x0c,VIRTUALCHESS,D:\ROMs\VIRTUA~1.zip
0x736AE6AF,0x4117E9C7,0x4a,0x02000000,0x0a,MICKEY USA,D:\ROMs\Mickey no Racing Challenge USA (J) [!].zip
0x37B8F920,0xA58BB3EF,0x45,0x00300000,0x08,Twintris,D:\ROMs\Twintris - by Twinsen (POM '98) (PD).zip
0xA47D4AD4,0x8BFA81F9,0x45,0x00200000,0x0e,Manic Miner 64,D:\ROMs\Manic_Miner_64_Game_(USA).zip
0x2F700DCD,0x176CC5C9,0x50,0x00800000,0x14,TUROK_DINOSAUR_HUNTE,D:\ROMs\Turok_-_The_Dinosaur_Hunter_(Rev._2)_(Euro).zip
0xAF754F7B,0x1DD17381,0x45,0x01000000,0x0c,EXCITEBIKE64,D:\ROMs\tc-xcite.zip
0xE4906679,0x9F243F05,0x50,0x01000000,0x0e,MAGICAL TETRIS,D:\ROMs\Magical Tetris Challenge (E) [!].zip
0xEB38F792,0x190EA246,0x45,0x00c00000,0x0f,Madden NFL 2001,D:\ROMs\Madden NFL 2001 (U) [!].zip
0x3925D625,0x8C83C75E,0x50,0x00c00000,0x0d,MADDEN NFL 99,D:\ROMs\Madden NFL 99 (E) [!].zip
0x13836389,0x265B3C76,0x45,0x00c00000,0x09,MADDEN 64,D:\ROMs\Madden Football 64 (U) [!].zip
0x0CB81686,0x5FD85A81,0x45,0x00c00000,0x0f,Madden NFL 2000,D:\ROMs\Madden 2000 (U) [!].zip
0x13836389,0x265B3C76,0x45,0x00c00000,0x09,MADDEN 64,D:\ROMs\MADDEN64.zip
0x1145443D,0x11610EDB,0x50,0x00c00000,0x04,MACE,D:\ROMs\Mace - The Dark Age (E) [!].zip
0xF4CBE92C,0xB392ED12,0x50,0x00c00000,0x09,STARFOX64,D:\ROMs\Lylat Wars (E).zip
0xF478D8B3,0x9716DD6D,0x50,0x01000000,0x0a,LEGORacers,D:\ROMs\LEGO Racers (E) [!].zip
0x693BA2AE,0xB7F14E9F,0x45,0x02000000,0x13,THE LEGEND OF ZELDA,D:\ROMs\Legend of Zelda, The - Ocarina of Time (U) (V1.2) [!].zip
0x7F304099,0x52CF5276,0x4a,0x00c00000,0x0d,LASTLEGION UX,D:\ROMs\Last_Legion_UX_(JAP).zip
0x0894909C,0xDAD4D82D,0x45,0x01000000,0x13,Knockout Kings 2000,D:\ROMs\Knockout_Kings_2000_(USA).zip
0x84F5CF63,0x08EE7EDC,0x45,0x00800000,0x0a,KNIFE EDGE,D:\ROMs\Knife_Edge_-_Nose_Gunner_(USA).zip
0x46039FB4,0x0337822C,0x45,0x02000000,0x07,Kirby64,D:\ROMs\Kirby 64 - The Crystal Shards (U) [!].zip
0x75BC6AD6,0x78552BC9,0x4a,0x00c00000,0x12,·×¯Ä¶²¹Â 64ÀÝÃ²ÀÞÝ,D:\ROMs\Kiratto Kaiketsu! 64 Tanteidan (J) [!].zip
0x979B263E,0xF8470004,0x50,0x00c00000,0x14,Killer Instinct Gold,D:\ROMs\Killer Instinct Gold (E) [!].zip
0x63112A53,0xA29FA88F,0x4a,0x01000000,0x10,PERFECT STRIKER2,D:\ROMs\Jikkyou J. League 1999 - Perfect Striker 2 (J) [!].zip
0x21F7ABFB,0x6A8AA7E8,0x50,0x01000000,0x14,Jeremy McGrath Super,D:\ROMs\Jeremy McGrath Supercross 2000 (Euro).zip
